F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
627.4,-16504.38,-548.92,18593.3,553.95,-22.21,1811.74,9.28,-70.7,-51.07,1,936.52,-376.23,-14.07,2.91,61.83,16.14,-41474.01,-385.94,Low,-321.5,179.8,15.56,-192.33,-42888.9,-98.3,USA,-161.45,9082.46,6,82.17,139.74,-76.65,-2559.6,18.72,2884.28,2100.41
1338.04,-423.3,149.98,22152.42,598.05,-12.69,941.96,7.08,-51.54,8.7,3,1004.47,-618.15,-9.33,12.84,49.83,17.64,-30847.14,140.89,Very high,-340.18,233.16,44.22,-19.29,-20432.88,-105.29,UK,-195.65,-986.58,0,-31.84,-964.23,-60.57,-2346.18,14.66,2703.78,3749.82
1620.46,-9405.78,-318.77,17993.98,539.37,-22.17,1233.92,9.72,-15.5,-33.18,3,1223.33,-505.86,-5.22,15.18,44.19,9.51,-36081.54,-28.54,Very low,-268.02,165.54,255.58,-6.78,-27016.65,-130.84,USA,-126.15,-5543.18,2,-56.52,219.82,-48.78,-3747.21,1.52,3343.46,2333.91
80.02,-4483.08,-147.98,26856.4,816.36,-14.32,1804.06,8.9,-82.5,-51.72,5,847,-427.14,-11.76,5.85,67.14,14.21,-7372.95,153.37,Very high,-284.96,194.14,0,-54.42,-44281.92,-103.36,UK,-140.75,419.9,10,25.77,-603.61,-65.1,-3227.79,-3.22,1208.94,460.9
2064.82,-9848.19,39.73,26569.8,466.11,-19.63,2425.54,11.89,1.92,-30.79,4,1047.11,-532.17,-12.87,14.82,44.61,13.4,-27199.92,71.3,Low,-307.54,319.24,12.56,-146.37,-32929.95,-104.3,Rest,-74.32,5077.6,8,-16.42,-557.19,-51.51,-1365.57,14.96,3965.7,289.67
489.52,-13332.48,-231,20346.4,564.84,-17.07,512.6,10.46,-25.14,-24.3,4,1381.73,-559.89,-14.49,5.94,30.87,12.93,-13907.16,-313.74,High,-397.48,232.62,1.34,-219.03,-13458.54,-130.66,UK,-137.44,7430.8,8,-60.67,-109.62,-50.64,-2932.44,1.62,4353.14,480.05
949.18,-20300.76,-105.59,19426.82,344.64,-20.18,1912.02,11.17,31.06,-10.82,2,1281.49,-601.29,-6.99,34.41,40.92,14.14,-25872.06,-239.51,Low,-388.66,253.6,1.92,-133.74,-41481.66,-131.29,UK,-67.12,8451.02,8,-12.25,-895.54,-66.66,-1884.54,9.74,3484.86,2236.97
1223.6,-7038.93,280.27,13341.8,697.2,-13.83,1737.96,10.87,-5.98,-43.74,5,876.32,-355.17,-4.68,7.26,30.21,4.16,-39437.85,-673.63,High,-321.98,238.12,2.36,-195.48,-25204.77,-85.93,USA,-116.53,-3186.46,8,-36.59,-722.97,-53.1,-1573.8,12.96,3907.9,621.12
394.28,-18585.45,-2.59,23919.22,517.29,-11.86,462.68,4.95,31.68,-78.94,2,961.46,-672.75,-15.69,10.53,25.23,14.41,-18840.96,-702.64,Very low,-336.16,259.32,0.16,35.55,-31851.27,-119.52,UK,-80.79,4785.8,2,-9.39,-286.69,-50.52,-3024.21,9.44,3188,168.28
535.22,248.31,-806.99,25390.66,560.88,-16.19,2306.4,4.78,-96.7,-31.36,5,947.51,-462.6,-8.46,17.94,101.25,11.09,-36043.68,4.51,Medium,-338.78,225.44,0.06,-126.51,-46704.66,-137.45,Europe,-121.78,11425.54,14,-29.31,-436.12,-57.48,-1795.71,-1.24,4609.62,1540.15
1082.4,-17476.65,103.48,27304.14,557.79,-14.7,2761.06,13,-16.34,-74.59,3,1174.08,-463.17,-6.45,6.18,31.77,18.21,-24372.12,-219.34,Very low,-295.46,245.52,502.06,-107.7,-20468.52,-99.42,USA,-112.61,23536.7,16,-65.52,-440.86,-50.31,-2377.14,10.28,3670.54,153.71
813.5,-23189.67,-105.67,29216.86,618.39,-22.21,1733.92,9.28,-34.54,-45.83,3,1235.33,-343.02,-18.84,7.98,33.6,16.59,-31470.78,-346.39,High,-306.22,159.96,1.2,-184.92,-55261.38,-126.98,USA,-104.91,4726.44,14,2.08,-300.23,-51.39,-1433.76,4.82,3952.3,583.77
1042.64,-16922.37,276.74,27596.06,378.12,-12.1,2214.26,8.56,73.8,-66.56,4,1631.52,-442.53,-14.22,12.9,36,13.38,-22306.35,-13.87,Very low,-617.26,131.1,5.3,-17.61,-21574.92,-62.84,Rest,-49.84,8595,4,-24.2,-624.54,-73.47,-1475.25,11.62,3083.68,18.86
1077.4,-9860.19,-292.7,23492.94,703.08,-15.58,1283.96,7.63,12.5,-56.77,1,832.51,-593.34,-40.2,5.79,32.49,13.91,-27906.12,-746.47,Very high,-393.74,271.54,2.96,-76.89,-35835.45,-84.16,Rest,-123.06,24678.3,6,-25.05,260.94,-42.03,-2470.2,6.66,3847.9,178.75
1743.52,-11405.85,-611.59,29273.44,509.25,-14.1,2609.98,5.48,248.74,-53.81,7,1008.48,-498,-5.19,8.34,72.03,16.35,-36097.71,-91.38,Very low,-364.26,161.68,8.82,-203.79,-12696.39,-150.48,USA,-95.85,863.44,4,-21,-947.44,-65.34,-2638.95,5.12,2473.28,1204.76
313.98,-30960.72,-850.24,37637.24,682.8,-17.04,1279.66,10.18,-125.6,-79.37,1,1017.3,-433.83,-36.84,1.59,44.37,16.18,-27239.04,-408.22,Very high,-338.94,133.78,1.7,120.63,-5010.66,-99.79,Rest,-123.16,13698.1,4,3.54,-403.18,-28.47,-2136.15,-12.22,3046,337.46
669.4,-6977.25,-611.58,28818.56,645.09,-18.35,2762.14,9.22,-123.04,-23.41,3,751.06,-507.72,-8.88,35.58,54.42,18,-18760.68,186.11,Very low,-309.76,313.02,3.14,-241.14,-26965.92,-152.53,Europe,-127.45,8420.78,6,-39.97,-594.18,-54.12,-1957.98,9.1,4002.04,2042.21
643.78,-24880.68,-330.02,20952.38,539.85,-18.08,1387.2,13.59,-72.9,-58.18,2,923.38,-234.96,-18.12,16.68,33.54,14.85,-10249.98,-521.67,Low,-348.4,210.14,6.18,-49.5,-36194.43,-132.63,UK,-176.5,16905.3,10,-79.11,-340.47,-58.56,-2089.62,2.24,2882.74,749.52
1466.94,-9638.7,221.29,24753.7,486.39,-22.58,1934.02,11.72,15.66,-86.6,0,1493.86,-590.01,-6.39,7.56,34.53,10.85,-26466.3,-593.02,High,-320.56,74.96,1.32,-111.84,-29622.99,-77.66,Rest,-104.05,7698.7,4,76.59,44.32,-49.86,-244.08,1.86,3120.66,874.75
545.86,-20691.33,-76.47,19407.32,499.98,-14.69,857.96,5.65,55.84,-45.87,8,1204.12,-353.43,-35.19,10.65,51.27,12,-29343.3,-429.42,Very low,-370.52,258.84,1.9,-205.14,-26845.8,-128.49,Europe,-119.76,4819.24,12,-14.03,-295.74,-57.78,-727.02,7.82,3325.26,-1550.15
185.54,5996.58,-404.9,10781.38,858.72,-17.31,2855.1,11.35,-69.58,-11.83,5,941.06,-378.18,-24.3,23.76,45.45,9.44,-18728.04,-474.66,High,-399.56,187.06,0.16,-190.83,-16780.59,-98.79,USA,-109.94,12564.22,4,-13.37,437.94,-33.12,-2202.03,16.06,3635.62,41.83
1419.02,-25130.55,78.05,37330.42,633.66,-16.52,1558.34,9.85,-26.68,-90.95,3,1443.94,-586.68,-9.84,9.06,36.51,13.77,-10193.94,-382.45,Very low,-455.24,151.9,1.84,-231,-25010.43,-107.98,Europe,-126.53,6947.28,14,-6.43,-1215.77,-56.34,-3035.16,9.12,2747.36,-1247.25
418.18,-10206.81,-130.18,27383.12,623.82,-10,1440.6,8.73,-29.44,-10.39,5,658.63,-476.91,-6.3,10.68,41.79,13.54,-22902.09,-542.51,High,-249.26,267.74,2,-114.69,-22841.94,-127.23,Rest,-115.49,4211.44,8,-11.6,-260.01,-81.66,-861.33,12.48,4175.46,493.09
805.3,-7610.7,-173.07,29956.1,617.28,-8.87,1479.98,12,-7.14,-41.71,4,732.23,-538.95,-31.77,8.94,65.4,15.23,-12782.82,-634.38,Medium,-333.9,194.84,226.88,-32.7,-32013.78,-99.04,Europe,-111.36,-2485.86,12,-26.57,-564.34,-72.45,-1758.84,6.16,3290.02,-835.42
390.12,1752.36,-671.52,31284.92,574.47,-14.04,1759.2,8.5,-136.1,-74.65,4,996.39,-481.14,-13.89,3.21,46.59,11.98,-21031.62,-797.52,Very low,-385.5,229.64,1.16,-121.56,-26920.2,-157.95,Rest,-150.32,7714.24,0,-22.28,-227.79,-55.23,-1394.61,4.26,3344.08,760.96
1243.68,-28395.54,83.8,26806.52,477.12,-16.88,1514.98,-0.32,81.42,-18.67,4,1010.92,-614.52,-22.14,12.18,40.71,15.67,-22904.25,-295.57,Medium,-299.64,166.96,0.52,-110.43,-40894.23,-163.36,USA,-95.53,4032.82,6,32.9,-111.1,-67.5,-748.5,11.14,2300.8,82.37
627.26,-12374.19,-513.3,22964.96,691.8,-15.17,1696.3,11.52,-18.9,-92.55,6,759.26,-503.79,-6.81,6.18,39.69,19.75,-10317.51,-609.03,Medium,-455,286.72,0.04,-207.66,-28594.41,-98,Europe,-171.93,8036.88,6,-21.13,-64.53,-61.11,-516.36,17.02,3381.92,1172.1
462.54,-1096.56,-311.65,15282.48,594.27,-14.88,2151.66,7.2,-143.94,-79.46,4,1058.73,-503.1,-8.88,3.21,56.34,16.78,-24311.85,-323.36,High,-300.14,181.78,0.12,-201.15,-34768.8,-138.77,Europe,-106,16523.98,6,-19.17,-90.09,-53.19,-2373.51,14.44,3759.06,2050.6
-59.86,-9562.11,-82.27,22197.54,618.51,-8.68,2565.7,7.16,63.32,-71.73,1,1167.95,-199.89,-14.7,11.37,44.52,21.88,-27424.59,-649.06,Very high,-366.28,126.14,0.22,-64.35,-17549.7,-91.83,Rest,-87.18,2852.92,6,-20.67,-333.71,-43.14,-2532,6.98,3371.38,378.4
1729.42,-20401.05,-151.89,21502.24,615.27,-14.43,1995.56,12.39,-7.72,-68.57,1,861.98,-815.79,-8.28,8.07,53.1,12.76,-17029.86,-434.09,Low,-299.52,178.02,18.44,-108.21,-35753.7,-129.5,UK,-119.42,3559.82,10,-59.24,-1283.83,-58.59,-489.3,9.4,3307.84,2668.12
1528.54,-18422.28,-389.95,32169.94,620.79,-15.62,2194,19.05,-15.44,-25.03,4,1068.35,-585.03,-16.86,14.16,48.6,16.05,-14628.99,-899.02,Very low,-270.78,185.2,142.74,-317.58,-33598.77,-157.87,Rest,-105.71,6415.98,6,39.97,831.62,-65.64,-2699.28,2.24,4937.5,548.26
684.34,-20075.58,-572.08,39478.78,525.9,-12.09,691.34,9.96,-39.54,-62.37,4,1038.62,-420.09,-14.58,12.51,46.77,14.22,-22088.31,-376.82,Low,-390.78,330.96,4.92,-187.08,-20598.45,-102.34,Rest,-131.2,14600.92,10,-36.17,-143.46,-58.68,-2603.34,15.32,3613.92,262.44
827.78,-7118.79,-28.99,24894.7,406.56,-10.56,1046.24,11.01,35.46,-35.09,5,512.36,-384.6,-7.2,4.65,38.61,14.54,-21836.94,-585.79,High,-351.88,317,46.24,-124.23,-31672.86,-101.02,Rest,-146.85,4477.96,10,-54.92,-1856.82,-59.16,-1478.52,2.36,2225.02,705.28
1032.42,-11511,-253.56,30871.12,336.81,-11.96,1063.16,11.43,-106.44,-49.21,2,1323.22,-147.81,-14.1,16.68,43.14,25.06,-21343.65,-448.71,Medium,-404.08,211,158.32,-289.89,-28838.88,-109.68,Europe,-170.35,7070.06,16,-33.68,-230.05,-55.65,-1627.11,2.86,3931.1,804.78
1110.66,-21706.83,-365.51,25535.52,594.99,-13.9,2027.86,13.87,-40.28,-37.88,5,1011.52,-510.39,-15.03,16.53,64.05,14.38,-28375.56,-837.12,Low,-317.72,254.56,36.98,-132.24,-31210.35,-119.09,UK,-54.97,11164.72,6,-24.64,-136.3,-57.21,-669.75,5.56,3386.58,1910.38
1334.98,-24946.53,-536.45,22141.18,566.79,-15.87,2329.56,14.12,29.64,-26.92,5,1110.08,-500.97,-5.85,8.49,46.11,8.03,-43175.04,-54.29,Low,-189.52,214.32,0.24,-116.49,-13889.43,-144.73,Europe,-67.8,15465.5,4,-24.72,-511.85,-47.34,-1045.53,7.44,4525.58,1449.5
662.04,867.57,28.04,27078.96,757.8,-8.91,2041.94,10.73,-87.92,-84.19,3,1206.32,-517.98,-4.35,23.97,50.46,14.99,-21282.33,-172.78,Very low,-378.06,215.08,372.46,56.22,-51323.22,-84.93,USA,-88.31,8200.8,10,-9.4,-589.06,-62.34,-1200.27,13.2,4777.32,1720.81
1090.98,-8560.29,-492.44,13414.46,501.6,-20.95,1337.26,5.67,2.26,-90.6,6,1365.85,-825.48,-23.61,0.78,31.5,14.03,-30533.58,-745.44,Very low,-239.38,269.5,14.8,-282.42,-31906.59,-166.08,Europe,-158.2,-2668.48,10,-15.27,-1002.48,-70.38,-2875.23,16.72,4233.48,-826.5
1260.8,-12740.01,-417.78,22846.02,509.85,-17.17,1268.96,14.97,-68.9,-89.65,4,978.61,-480.84,-17.94,18.81,48.42,17.61,-28346.79,-646.2,Medium,-265.38,201.68,0.04,-187.95,-18822.63,-70.28,UK,-100.31,14184.82,14,-8.15,-664.26,-53.31,-2597.67,1.02,3595.02,-150.32
477.7,-11810.43,18.61,9811.54,599.55,-15.5,2170.66,9.07,26.92,-65.39,6,1236.92,-429.69,-9.42,6.03,41.07,2.39,-36880.62,-589.81,Very high,-306.56,230.26,878.3,-45.18,-35312.01,-92.99,Europe,-119.63,3846.22,6,-16.83,-364.9,-42.48,-2650.83,0.58,3457.1,2846.54
218.9,-637.95,-977.92,16487.84,601.41,-18.34,1573.04,12.66,-218.56,-38.6,7,963.87,-467.22,-23.04,3.27,35.25,13.53,-27672.69,-435.06,Very high,-315.4,356.82,19.16,1.08,-32839.23,-107.75,Rest,-104.25,9056.76,12,-1.85,-337.73,-64.02,-2469.72,12.34,4876.72,730.56
1037.42,-21750.84,-646.17,34732.22,546.39,-11.42,718.82,9.81,7.18,-110,3,993.45,-278.7,-3.84,7.26,47.07,17.76,-30708.57,-298.56,Very high,-140.14,215.22,2.26,-88.65,-23162.43,-107.14,Europe,-130.46,7640.46,14,-6.27,-748.45,-38.16,-1362.93,3.86,5297.52,2556.01
1376.32,-27651.36,-457.6,41225.26,353.49,-19.13,366.8,10.74,-59.02,-83.02,3,1328.66,-777.81,-16.5,34.32,43.62,10.47,-25698.81,-1051.94,Very low,-475.78,295.18,0.44,-182.7,-25610.43,-108.72,Rest,-112.52,9162.74,8,-20.2,173.6,-83.01,-1315.05,14.84,2028,-3.4
656.1,-7072.2,184.52,32791.5,659.61,-13.23,1403.38,6.23,114.28,-26.54,5,1234.51,-484.95,-11.79,17.85,42.6,11.86,-18397.11,-253.9,Low,-389.64,315.46,20.32,-134.49,-30726.03,-121.41,Europe,-116.89,2578.6,12,72.05,-194.97,-36.21,-1680.27,8.5,3707.64,-788.19
256.02,-7187.58,-517.81,27250.74,759.84,-9.63,816.08,10.29,35.36,-39.83,4,1085.82,-497.04,-7.74,14.1,48.57,11.14,-19122.81,-629.58,Very low,-314.26,391.8,3.42,-159,-47613.75,-73.99,Europe,-91.53,12689.72,10,-91.8,-1104.12,-75.48,-1128.75,-5.24,3518.5,1906.16
212.46,-15108.78,-711.28,22547.66,589.02,-10.44,2297.84,11.52,99.06,-30.01,8,1475.07,-550.98,-11.88,10.62,43.56,16.84,-23140.68,-291.65,Low,-285.78,229.7,1,-57.84,-26480.31,-119.8,USA,-137.81,12523.72,8,47.47,-266.01,-39,-271.2,8.46,4249.38,624.27
136.02,-13916.97,-131.09,31327.26,528.18,-17.35,839.34,16.47,-62.64,-42.39,2,1393.23,-507.39,-7.62,3.96,34.62,12.97,-19127.64,-756.95,Very low,-127.36,189.72,0.04,-188.55,-43573.98,-114.67,Rest,-105.22,11368.3,12,-7.82,-241.73,-57.66,-1431.99,19.44,2627.84,40.32
1629.02,-7989.09,-0.02,11949.84,959.58,-18.87,2348.34,11,137.98,-54.73,4,1451.73,-490.17,-16.86,0.54,23.28,23.49,-19006.32,-503.44,Very low,-358.42,190.56,54.92,-82.59,-30259.83,-70.93,Europe,-114.07,-63.42,4,99.35,-358.31,-78.72,-1774.35,4.36,5313.02,718.04
1277.24,-15711.78,-193.63,25600.86,429.69,-12.72,2571.56,8.59,-27.72,-48.89,2,812.85,-843.78,-8.97,4.83,35.13,15.6,-35273.58,-844.86,Very low,-276.44,170.24,29.44,-231.87,-22384.32,-119.48,Rest,-193.25,3482.58,6,-6.29,-488.4,-66.63,-79.62,10.3,3580.44,520.18
1761.52,-4075.44,-447.87,25630.56,419.25,-13.01,1337.34,7.87,98.68,-53.85,6,640.46,-546.27,-15.69,2.52,33.33,16.67,-36703.86,-523.74,Very high,-253.52,317.78,3.32,-222.21,-18606.54,-107.1,Rest,-123.53,6405.48,2,4.22,-515.07,-55.17,-1809.69,5.82,3878.92,898.88
268.46,-10392.12,-182.83,25195.08,580.2,-15.4,2797.02,10.91,-26.98,-43.79,6,949.2,-466.98,-22.35,2.61,30.24,11.54,-21251.46,85.53,Very low,-277.04,251.96,5.08,-163.8,-13540.71,-86.19,USA,-65.02,3863.42,8,-0.62,-383.91,-69.06,-1478.4,2,3698.52,-761.62
1118.96,-17115.24,166.81,35383.82,490.56,-10.62,2154.84,7,87.18,-60.14,3,1008.43,-441.24,-3.6,10.32,55.71,20.4,-16118.7,-565.63,Very high,-286.52,108.92,142.98,-273.57,-18665.73,-97.73,Rest,-127.37,19551.08,4,2.92,-629.09,-38.25,-544.41,-3.34,3373.82,1355.22
-510.88,859.02,-431.47,17072.32,464.37,-9.15,1799.06,10.85,-63.78,-59.11,2,1205.68,-460.56,-15.48,5.46,50.19,10.34,-14529.24,-1252.39,Very low,-317.88,264.04,1.54,-74.88,-50056.17,-154.79,USA,-113.29,14722.74,10,-52.74,-387.27,-60.06,634.44,6.44,4148.98,712.36
921.6,-6254.4,2.5,27232.46,497.31,-29.15,2478.68,10.02,-160.48,-38.75,3,1199.63,-448.08,-5.82,7.53,36.48,13.54,-25756.98,-724.25,Very high,-430.88,167.08,0.08,-128.76,-17803.98,-106.27,USA,-144.76,11083.32,10,14.66,-1158.14,-59.46,-877.92,9.18,3747.48,440.17
241.62,-14751.39,-174.17,25193.32,727.08,-15.3,2495.16,13.1,-19.1,-65.43,7,1520.06,-642.27,-14.76,22.08,72.96,-1.49,-36033.03,-299.87,Low,-376.6,312.28,0.1,-209.46,-38982.33,-109.77,Rest,-116.42,726.5,4,-18.22,-359.89,-61.32,30.78,13.22,3340.76,105.75
550.84,-7833.36,-627.14,15806.64,655.08,-12.37,2277.04,9.78,-64.74,-22.09,2,1299.57,-356.46,-7.14,5.52,72.54,28.03,-20952.06,-445.72,Low,-249.68,210.4,14.74,-45.15,-31237.65,-118.92,Rest,-93.53,528.58,8,-50.36,1152.47,-57.75,-773.43,7.98,3187.94,1172.44
1507.46,-12494.31,89.94,27010.16,592.32,-12.55,1201.98,-3.75,-26.6,-50.47,5,897.27,-470.31,-9.93,8.61,41.7,13.92,-49099.5,-189.39,Medium,-292.06,255.68,11.22,-207.48,-35941.5,-85.45,USA,-112.25,-5998.5,8,-21.72,-440.86,-49.2,-1431.87,7.8,3802.18,910.77
866.58,-15178.38,-334.81,23327.82,748.65,-14.88,1392.4,10.34,108.98,-34.75,5,1254.7,-1116.84,-5.16,8.79,51.72,17.1,-25214.52,195.03,Very high,-264.42,166.5,0.08,-162,-26059.59,-137.14,Europe,-75.96,3913.38,8,-14.39,-519.03,-86.49,-2466.87,1.76,3679.42,2064.84
1559.82,-12934.08,-13.24,27945.26,556.68,-16.92,1562.7,14.3,128.9,-91.49,2,1632.14,-692.85,-2.85,10.26,76.32,13.86,-16987.68,-459.06,Low,-236.36,204.48,0.08,-184.56,-14025.3,-75.89,USA,-105.14,11457.52,6,16.19,-582.75,-54.57,-1538.1,6.44,819.72,323.67
1141.82,-17775.9,407.73,32021.42,612.42,-6.67,2314.02,4.42,3.88,-42.53,5,1181.13,-550.08,-10.98,13.2,56.73,15.77,-46314.36,-635.75,High,-520.52,282.84,0.04,-266.79,-12880.74,-121.03,UK,-112.89,5984.44,12,-21.64,476.13,-78.93,-2985.15,1.36,3524.92,-158.71
708.2,-10500.27,-398.52,26484.74,670.26,-2.41,1231.5,10.5,-54.56,-68.65,3,1261.41,-575.91,-9.75,7.38,43.5,12.24,-14879.13,-345.58,High,-338.54,227.26,98.34,-151.26,-28686.06,-73.09,Rest,-128.72,8887.96,6,70.92,-364.28,-44.25,-2891.37,17.26,4130.92,1493.22
1023.02,-23579.76,-310.66,31748.14,504.36,-17.04,3025.9,6.92,-60.82,-46.71,2,1199.98,-195.48,-6.18,29.28,18.18,16,-6738.75,-414.37,Low,-332.06,257.76,0.02,-70.83,-28139.04,-127.1,UK,-104.88,7890.74,8,-2.64,-23.35,-62.43,-419.64,8.32,3738.94,343.2
1184.56,-14638.92,-100.43,20103.58,569.67,-16.8,914.5,9.64,-83.3,-54.04,6,1037.01,-407.01,-7.32,7.98,61.02,14.96,-35459.16,-565.65,High,-408.92,302.48,5525.96,-34.35,-19184.37,-119.06,Rest,-117.31,11104.52,6,-3.84,-366.18,-67.59,-1398.75,2.78,3060.4,1303.55
828.98,-9282,95.15,26354.3,816.27,-21.2,1422.22,9.43,-29.28,-9.89,5,825.65,-555.12,-23.73,4.68,45.54,11.35,-24254.34,-207.89,High,-216.24,395.28,0.06,-107.52,-43360.14,-76.41,Rest,-175.07,378.9,8,-122.45,-13.52,-51.75,-2129.28,9.76,3325.08,-52.89
891.28,-1393.65,-647.91,19502.42,609.6,-4.84,1371.1,12.48,-109.88,-29.05,8,1167.63,-372.87,-34.86,9.03,42.75,12.44,-23914.53,51,High,-355.82,215.96,0.06,-140.28,-13158.06,-151.25,Rest,-152.17,10304.4,6,42.75,-275.69,-58.83,-2947.83,3.9,4090.92,-180.18
738.56,2670.99,-24.39,28916.52,556.65,-13.35,1119.94,9.88,10.68,-3.54,6,1038.53,-395.43,-9.66,7.56,44.7,6.2,-18136.83,-374.73,Medium,-206.2,231.32,35.06,-135.93,-42759.69,-106.02,Rest,-49.61,10980.24,16,-41.44,-403.47,-61.35,-324.24,-0.8,4553.44,224.48
577.34,-11314.65,-205.69,17200.3,483.99,-22.41,2696,9.62,-31.94,-23.07,3,1013.17,-461.13,-14.31,4.92,59.13,14.69,-33603.33,-439.99,Low,-300.02,236.78,3.5,-168.72,-40527.51,-156.23,UK,-175.39,20280.04,12,5.49,26.28,-89.79,-2403.06,4.36,3853.04,478.61
1678.82,-22434.45,-627.75,31805.62,610.02,-8.93,1742.6,12.77,-16.2,-86.92,5,987.23,-214.77,-7.29,3.81,45.39,20.61,-28354.08,-476.85,Very high,-316.56,189.82,3.16,-160.05,-28294.35,-84.31,Europe,-127.48,5927.36,8,39.53,-557.02,-55.62,-1942.14,7.12,1772.32,2784.99
376.86,-10490.97,-86.46,21656.16,567.84,-13.56,1247.36,6.6,-8.96,-72.77,3,1190.26,-503.1,-13.74,2.34,40.89,14.86,-30496.08,-642.24,Very low,-318.64,295.78,0.12,-44.7,-24785.34,-111.33,USA,-101.9,13693.4,10,15.46,-557.44,-53.82,-148.08,4.44,3227.02,-672.78
469.44,12202.44,-313.93,23697.24,564.66,-26.77,2072.94,14.97,-82.2,-58.54,4,1170.54,-470.7,-11.07,10.83,48.57,14.71,-20707.71,-469.2,Medium,-220.06,198.54,2.58,-4.62,-40117.83,-120.08,Europe,-117.83,16797.64,10,7.05,-687.55,-70.56,-1867.2,2.34,3002.72,1610.93
1354.18,-19503.3,-104,17936.02,608.85,-13.04,991.8,19.09,24.74,-119.62,5,930.63,-543.99,-16.65,25.74,55.8,13.7,-21207.36,-647.38,Very high,-270.94,239.48,2.42,-186.09,-32694.36,-77.56,UK,-66.66,-3365.36,14,-22.55,-628.01,-56.34,-200.13,11.36,3823.78,98.08
-19.16,-10466.7,-855,25494.22,628.17,-19.96,2172.14,10.46,-102.66,-28.8,5,700.82,-666.63,-6.15,1.05,45.96,20.92,-17122.59,-721.58,Medium,-607.36,191.72,259.84,-68.58,-20019.06,-151.86,Europe,-171.87,7347.74,8,-14.43,46.33,-46.65,-1623.15,1.68,3076.44,2893.97
837.9,-18656.1,-528.11,29948.42,513.6,-23.63,2900,21.9,-19.04,-89.99,2,1169.74,-432.48,-20.01,17.34,13.83,13.15,-34450.74,-971.24,High,-331.68,278.98,0.42,-49.95,-9437.79,-127.49,UK,-148.04,14511.96,12,-17.64,-100.6,-44.22,-548.01,5.58,3108.7,-52.5
655.6,-8725.53,-55.67,26263.18,341.94,-13.43,1980.38,9.84,0.24,-112.91,2,1138.39,-490.47,-6.57,10.17,40.68,13.28,-22482.78,-545,Medium,-213.36,296.74,6567.72,-160.98,-30031.44,-122.54,Europe,-129.25,4023.26,2,-30.03,-514.68,-58.32,-1219.23,-0.3,4696.2,2995.27
1239.9,-12778.95,381.95,18531.76,361.47,-18.1,1667.34,10.22,-48.48,-55.6,3,1052.85,-508.23,-20.7,11.28,48.69,16.07,-25893.3,-716.59,Low,-288.44,116.24,0.06,-61.56,-11963.07,-134.28,UK,-93.69,6840.14,8,-1.6,-403.73,-66.78,195.78,2.72,6057.98,-161.31
-571.14,-21195.39,-165.89,20590.54,744.75,-9.91,2824.76,6.95,-197.2,-29.08,4,282.79,-621.78,-11.85,16.53,49.71,13.3,-25963.65,-318.82,Medium,-198.26,261.18,0,-207.45,-25890.75,-90.02,UK,-126.91,21734.32,12,10.6,-169.04,-60.45,-3392.07,-2.64,4619.58,-142.9
959.98,-18957.96,63.89,38040.92,518.85,-14.35,2104.34,4.82,35.08,-10.17,4,1193.34,-417.93,-6.81,9.3,54.45,15.78,-11565.87,-549.62,Medium,-315.66,294.74,1.08,-153.45,-29719.29,-90.22,UK,-154.34,-1712.86,4,-42.95,-276.89,-62.16,-1489.2,4.36,3741.72,1958.62
913.16,-16625.79,-393.32,19626.16,540,-9.68,1302.86,11.31,-125.62,-36.37,4,701.8,-440.82,-3.3,16.35,50.64,14.19,-31374.51,-186.42,Very low,-309.28,177.12,0.24,54.18,-19398,-153.59,Rest,-147.96,1407.3,8,-37.99,135.42,-54.63,-2042.91,8.74,3349,233.93
-167.3,-15292.59,284.76,16616.28,456.9,-17.23,1228.24,9.96,-14.72,-16.41,2,1362.63,-310.35,-4.86,5.1,50.07,13.13,-25642.71,-632.21,Very high,-342.64,114.38,45.14,-214.86,-20614.29,-87.71,Europe,-121.7,9095.82,8,-15.07,-382.88,-60.87,-1322.34,-7.82,3019.16,2325.36
205.82,-7711.35,-338.38,30273.42,667.47,-14.65,574.56,9.76,-24.18,-112.15,4,778.22,-561.96,-10.32,5.4,56.55,13.8,-11012.31,-291.13,Medium,-173.84,221.36,4.7,-32.31,-17639.97,-85.71,UK,-112.75,-4837.46,16,-13.45,-426.59,-47.01,-1070.28,11.94,3345.66,68.93
1764.4,-15869.85,-397.09,11928.98,495.75,-14.07,2228.18,9.66,-225.48,-73.27,4,1206.72,-258.72,-6.57,9.66,39.9,14.31,-28477.74,-1009.09,Very high,-300.64,253.5,17.04,-301.26,-18810.24,-93.42,Rest,-137.71,9551.88,10,-38.47,-859.8,-51.81,-1926.72,5.12,3077.54,900.86
912.2,-11466.24,-352.92,26738.8,439.38,-12.88,2878.52,17.37,-102.26,-99.5,2,1027.25,-455.34,-5.73,16.92,45.93,7,-26251.53,-18.08,Medium,-473.92,156.06,2.04,-109.59,-17752.38,-107.68,Europe,-221.35,-3370.62,6,7.44,305.5,-66.72,-986.4,0.88,3901.32,2326.05
