F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
0.1944,1,-4708.64,-13.1844,-9.12,0,8.75,-3.65,-29.22,3.1019,-2640.8,-3.648,6.003,-9225.96,23657.94,-0.4,103912.42,5.662,1526.177,-2432.68,-49.23,True
0.7026,0,-4774.9,-10.9941,-6.3438,0,4.971,-12.823,-103.92,3.1073,-2571.7,-2.24,5.9586,-10911.36,23742.84,-1.4,103834.83,2.2588,1685.72,-5393.68,,False
0.4057,0,-4947.64,-13.758,-4.10922,1,4.2574,-10.907,-28.34,3.3403,-2894.44,-3.0146,5.77541,-10996.86,21298.14,-0.4,103897.34,3.8082,1578.97,-4988.08,,False
0.4457,0,-5607.24,-12.1146,-7.08,1,9.392,-10.915,-19.612,4.864,-2933.04,-2.3372,6.2447,-11241.06,23479.74,-1.4,103862.56,2.4344,1667.72,-4603.68,-45.75,False
2.199,0,-4641.42,-11.8299,-5.6781,0,5.2142,-13.7167,-24.7,3.1125,-2885.86,-2.8828,5.77344,-11452.02,22982.61,-0.4,103940.5,6.24,1482.71,-1717.48,-40.44,False
0.4016,0,-4705.78,-14.184,-5.037,1,7.844,-7.44,-5.402,3.1805,-2748.65,-4.18,6.4854,-10421.46,23094.36,-0.4,103950.18,3.9814,1530.257,-3009.68,,False
0.3112,1,-4958.04,-14.28,-4.010214,1,5.1128,-21.028,-2.396,4.279,-2733.7,-6.184,5.7600161,-9869.46,23166.987,-0.4,103848.11,4.0106,1563.68,-4557.68,-40.59,True
0.344,0,-5876.44,-12.837,-8.49,1,5.4456,-14.5981,-11.628,4.065,-2591.4,-1.8248,5.945,-13432.26,24210.84,-0.4,103869.09,3.3464,1183.52,-4307.06,,True
0.6931,0,-5196.64,-11.3373,-11.352,1,4.7684,-8.842,-50.08,3.3036,-3138.5,-5.824,6.987,-12747.96,25563.24,-0.4,103858.91,4.834,1505.98,-5085.48,-49.35,True
1.619,1,-2245.44,-14.094,-5.4726,1,4.5224,-13.1856,-56.72,3.4378,-2698,-2.9576,5.7600642,-11421.42,25624.44,-1.4,103002.06,2.1534,1476.04,-3213.28,-46.17,True
2.277,1,-5430.04,-12.0408,-5.6571,0,5.4952,-14.2462,-4.266,3.7056,-2616,-1.7225,6.075,-11810.58,22946.01,-0.4,103958.54,3.8576,748.42,-4000.28,,False
0.3921,0,-5134.24,-12.939,-4.3101,1,5.888,-18.458,-8.31,3.219,-2882.41,-3.0472,6.2513,-11895.9,23320.08,-0.4,103844.48,3.6634,1524.633,-4887.28,-42.39,False
0.7064,1,-4713.32,-11.5323,-5.8947,0,7.11,-13.6356,-17.126,3.8397,-2357.5,-2.4856,5.9523,-11142.66,23994.84,-0.4,104049.38,4.484,1537.757,-4119.68,-48.93,True
2.875,0,-4804.56,-10.965,-5.0673,0,5.2526,-13.3482,-10.706,3.3269,-1749.3,-2.1262,5.7606491,-11481.96,23874.24,-0.4,103836.18,6.71,1655.62,-4268.92,-45.57,True
1.171,1,-5971.44,-11.3103,-4.22937,0,4.2472,-11.863,-38.66,4.048,-2649.4,-2.5588,5.968,-12191.16,27497.64,-0.4,103841.4,3.0884,1385.62,-4293.04,,True
0.8983,0,-2327.44,-14.817,-6.6537,1,5.272,-15.654,-6.154,3.9494,-2914.81,-8.916,5.83994,-11108.76,22864.14,-1.4,103907.92,2.2188,1534.259,-4269.98,-43.74,False
0.8709,1,-5143.64,-11.7054,-9.33,1,6.106,-14.5556,-4.132,4.889,-2977.1,-4.524,5.8182,-11970.06,23013.93,-0.4,103813.12,4.426,1515.22,-4421.72,-45.15,False
0.251,1,-5002.44,-10.60767,-5.2236,0,4.042,-21.429,-49.18,3.886,-3947.3,-2.6876,5.79894,-10853.76,14885.64,-1.4,103858,4.462,1600.62,-4715.08,,False
0.3951,0,-5026.64,-10.8354,-11.463,1,5.5302,-12.9928,-55.12,3.073,-1769.3,-1.7594,6.791,-12041.46,23369.1,-1.4,103837.07,5.63,1368.92,-3889.48,-41.25,True
0.5111,0,-4695.9,-17.166,-6.435,1,5.003,-11.615,-99.64,3.5503,-2768.49,-6.254,5.78216,-10950.66,25083.84,-1.4,103865.55,3.4388,1532.3997,-4016.48,,True
0.3617,1,-5251.84,-13.413,-6.0936,0,5.4498,-4.144,-3.292,4.529,-2867.95,-2.6156,5.9524,-12875.16,23005.83,-0.4,103870.27,3.3618,1352.62,-4100.88,-42.18,False
1.215,0,-4631.14,-10.7346,-5.0157,0,4.8414,-16.022,-2.63,4.619,-3188.4,-4.018,7.076,-11230.86,24524.34,-1.4,103985.94,4.798,1567.03,-4446.82,,True
0.8512,0,-4842.62,-13.2846,-4.8954,1,4.7214,-13.6914,-16.712,3.37,-2670.5,-4.012,6.901,-11208.96,25241.94,-0.4,103938.84,4.95,1569.76,-4694.88,-49.47,True
3.513,1,-4247.84,-10.56468,-5.3763,0,4.1562,-12.163,-42.58,3.5932,-658.3,-3.5234,6.0453,-11588.7,30326.64,-1.4,103836.77,2.6874,1446.06,-3198.48,,True
1.552,1,-3968.24,-10.7391,-4.1985,0,4.02102,-20.766,-30.56,3.2009,-2998.9,-2.4838,6.0784,-11348.64,35369.64,-0.4,103835.59,3.0786,1475.49,-2828.08,,True
3.558,1,-4840.46,-15.201,-7.602,1,8.45,-10.729,-2.596,5.656,-2750.08,-3.6,6.1079,-11522.16,23611.44,-0.4,105849.46,3.0306,1565.58,-4371.032,-46.92,True
1.076,1,-5272.84,-13.962,-5.508,1,6.192,-15.616,-59.68,3.131,-2647.7,-3.904,6.863,-11224.56,23573.34,-0.4,103820.3,2.5726,1564.35,-4151.68,,True
0.4418,1,-4976.04,-13.1742,-6.5994,1,4.5156,-7.591,-18.884,3.1306,-2871.06,-2.0642,5.7608375,-11815.62,22709.94,-0.4,103380.66,4.656,1466.18,-4482.72,,False
0.7076,0,-4860.46,-13.2603,-4.5798,0,5.6284,-9.7,-26.44,4.404,-2813.85,-4.04,6.5377,-11562.45,23462.1,-0.4,103852.84,3.6762,1500.65,-4170.76,,False
1.097,0,-5352.04,-15.729,-8.733,1,6.308,-5.186,-10.924,3.4976,-2763.09,-1.72492,5.85277,-12376.26,22710.84,-1.4,103822.6,4.846,110.92,-3434.08,,True
1.799,1,-4949.64,-15.717,-6.6729,0,5.986,-13.7749,-31.28,3.8647,-2736.1,-2.1838,6.0909,-11761.05,24273.54,-0.4,103993.18,4.412,1256.52,-3759.88,-50.01,True
3.498,1,-5050.24,-18.657,-4.28913,1,4.5172,-11.527,-7.172,3.8987,-2795,-4.848,6.3127,-11650.8,25657.74,-1.4,103856.1,5.36,1547.98,-4698.28,-49.53,True
0.3326,1,-4722.24,-12.0246,-4.8702,0,8.994,-14.6856,-22.22,6.431,-2906.67,-2.309,5.81051,-10523.16,23550.24,-0.4,103361.46,9.88,1599.97,-4389.88,-46.95,True
0.2146,1,-4810.88,-12.246,-8.043,1,4.3736,-15.768,-17.342,3.9148,-2849.99,-4.604,5.79287,-9422.46,22043.04,-1.4,103832,5.784,1561.12,-4560.88,-45.9,False
0.9339,1,-4807.26,-14.421,-7.734,0,6.084,-13.8977,-57.46,3.5257,-2746.81,-6.088,5.9937,-11365.59,23115.39,-0.4,103810.58,4.068,1519.12,-3667.28,-45.66,False
2.996,0,-4089.64,-13.485,-5.9184,1,4.2258,-4.946,-27.54,4.971,-2907.72,-2.9982,5.762158,-11501.1,27260.64,-0.4,103778.1,3.0906,1497.07,-4202.44,,True
0.4646,1,-4749.782,-11.9547,-5.9361,0,4.8818,-18.861,-4.106,4.611,-2861.77,-3.608,5.9608,-11262.96,25790.34,-1.4,103953.08,5.584,1547.34,-4445.92,-45.87,False
1.336,0,-10213.44,-10.9113,-4.17855,1,6.408,-14.2009,-2.21,5.077,-1875.4,-5.154,5.9644,-11858.82,23916.24,-0.4,103835.38,2.2708,1529.014,-4436.74,-44.16,True
1.0337,1,-5953.24,-10.7757,-8.229,0,4.5332,-14.4977,-7.518,4.526,-3012.7,-9.48,6.3504,-11700.36,22764.24,-0.4,103747.7,2.499,1525.356,-4319.62,,False
0.1212,0,-6634.84,-11.835,-4.83,1,4.4244,-16.657,-67.48,4.129,-2285,-2.7878,6.777,-11639.574,24711.24,-0.4,104095.66,2.3206,1440.73,-3890.88,-42.66,False
2.146,1,-4701.3,-13.962,-4.07958,1,4.1364,-14.685,-18.642,3.5607,-2718.4,-1.9928,5.896,-11484.45,29135.64,-0.4,103849.08,4.26,1470.22,-3852.68,-44.34,True
1.181,0,-5063.44,-10.63623,-4.25889,0,7.698,-16.47,-0.534,3.8189,-730.3,-6.278,6.0711,-11768.61,22995.66,-1.4,103872.98,6.05,1526.987,-4338.046,,False
0.2605,1,-6064.44,-14.181,-4.8945,1,6.192,-29.85,-29.52,3.6523,-2751.69,-3.0318,6.9,-12836.16,23266.5,-1.4,103880.1,3.076,1548.59,-4779.28,,False
0.6783,1,-6030.84,-11.6793,-8.724,1,4.8874,-12.244,-1.631,4.053,-2849.23,-2.4286,6.2764,-12185.16,22968.54,-0.4,103861.62,2.5736,1327.42,-3998.88,-46.02,False
0.9712,0,-4990.64,-11.8596,-5.958,0,11.122,-12.46,-21.36,4.475,-2539.8,-1.7414,5.81991,-11513.58,23134.17,-1.4,103921.26,5.072,1624.38,-4346.406,,False
1.921,1,-4449.24,-11.6325,-7.614,0,4.897,-17.158,-64.9,3.1499,-2882.54,-7.792,5.76268,-11454.45,22756.14,-0.4,103866.31,3.1686,1519.92,-2189.48,-39.93,False
0.1943,0,-4797.7,-14.226,-4.5447,1,8.574,-14.3179,-10.376,3.5353,-2771.31,-1.8792,7.062,-9967.26,23083.14,-0.4,103915.14,3.6442,1353.02,-3698.08,-40.74,False
0.435,0,-4522.44,-22.575,-7.344,0,6.834,-13.7895,-11.574,3.3091,-2853.55,-6.766,5.8671,-10591.86,23621.04,-1.4,103802.8,4.158,1535.656,-4207.02,,True
1.646,0,-4216.84,-10.8834,-8.271,0,6.456,-13.6756,-29,5.102,-3077.2,-2.4678,7.024,-11459.04,23769.84,-0.4,103988.2,2.9792,1457.78,-4198.78,-46.02,True
0.2654,1,-5292.44,-10.764,-4.9266,0,6.366,-12.416,-15.252,3.5417,-2873.54,-3.2802,6.1556,-11378.82,23805.84,-1.4,103832.17,2.8898,1564.27,-4869.28,,False
0.2188,1,-4795.42,-13.869,-9.096,1,4.3318,-9.982,-7.162,4.344,-2621.9,-2.9018,6.4927,-8099.76,29336.64,-0.4,103839.54,4.37,1668.02,-4565.48,,True
1.335,1,-5488.64,-14.697,-10.272,1,4.6264,-11.582,-35.14,3.7726,-2708,-3.42,6.251,-11487.3,24122.34,-0.4,103907.24,2.8284,1550.6,-4341.848,-48.36,True
0.8533,1,-9021.44,-13.08,-7.623,0,6.58,-9.5,-65.16,4.212,-2770.28,-4.996,7.48,-11940.66,22887.99,-1.4,103869.86,2.3336,1525.256,-4458.1,,True
1.815,1,-3758.44,-11.5524,-4.95,0,5.2894,-13.98739,-18.034,4.762,-2927.29,-4.608,5.84576,-11406.75,24437.04,-0.4,103750.66,2.8308,1509.37,-4120.68,-48.51,True
0.2797,0,-4607.7,-12.1881,-7.644,1,12.186,-14.1963,-3.024,4.425,-2844.365,-2.1162,5.9179,-10073.76,23503.14,-1.4,103856,3.5182,1681.62,-4506.44,-38.4,False
0.915,1,-4881.42,-16.668,-5.6541,1,5.986,-16.804,-6.388,3.8765,-2780.03,-3.756,5.83663,-11349.75,23853.24,-1.4,103890.88,4.48,1558.79,-4458.64,,True
0.2071,1,-7305.44,-16.989,-5.223,1,8.85,-16.837,-7.256,4.23,-2773.14,-1.65018,6.0144,-16157.76,23655.84,-1.4,101855.46,2.6222,365.92,-4347.09,,True
1,0,-5763.44,-14.358,-6.081,0,5.0638,-14.6292,-17.75,3.5416,-2738.39,-2.969,6.1367,-12123.96,22289.94,-0.4,103847.25,3.27,1392.72,-3556.08,-46.83,False
0.2389,0,-5753.64,-12.942,-6.0156,0,5.4238,-16.829,-73.4,3.0602,-2651.9,-1.9372,5.9324,-13046.16,24425.04,-1.4,103920.44,2.6454,1155.52,-611.48,,True
1.408,0,-4719.72,-13.3542,-6.0432,0,12.49,-15.779,-24.56,4.679,-2742.52,-1.7119,5.78301,-11727.03,23420.91,-0.4,103851.57,4.694,179.92,-3898.48,,True
0.5729,0,-4917.42,-10.58838,-5.2107,0,4.1178,-15.709,-68.24,4.901,-4180.3,-3.1336,6.0671,-12275.16,18209.64,-1.4,104399.66,4.898,1390.22,-4078.68,,False
1.772,0,-4765.956,-17.076,-6.4731,0,4.8352,-14.9095,-56.08,3.2883,-2852.78,-2.8136,5.765457,-11476.98,22968.24,-1.4,103787.62,10.246,1560.65,-4592.48,-45.15,False
0.346,0,-6392.04,-15.474,-7.296,1,5.0596,-12.834,-67.84,3.1051,-2737.79,-3.3496,5.9342,-12397.26,23238.78,-0.4,103835.87,2.8892,1538.288,-5559.08,-46.2,False
3.391,1,-6167.84,-14.883,-8.298,1,4.7906,-9.935,-3.566,3.2987,-2836.9897,-4.312,5.764478,-11795.79,21901.44,-1.4,103808.54,3.2064,1497.23,-4693.68,-43.92,False
0.2352,1,-5069.24,-11.0277,-7.722,1,4.2154,-14.6931,-9.124,3.8104,-2845.606,-3.586,6.4782,-12703.26,22041.54,-0.4,103831.35,3.517,1456.76,-3888.88,-44.91,False
0.5046,1,-5012.44,-12.2667,-4.8531,0,4.0912,-8.52,-23.04,3.2771,-2655.7,-4.702,6.0474,-11771.85,27995.64,-1.4,103845.54,4.72,1526.357,-4371.012,-47.37,True
0.5589,1,-4612.78,-12.4677,-7.944,0,4.777,-11.799,-0.92,3.5462,-2769.58,-1.6943,7.091,-10541.46,23484.84,-0.4,103844.59,2.9066,2271.82,-4569.28,-42.87,False
0.7363,1,-4856.64,-13.002,-5.4069,0,4.8362,-15.238,-3,4.799,-2831.664,-2.7832,5.82307,-11938.86,24543.24,-1.4,103572.26,3.345,1371.02,-4054.28,-46.65,False
0.5112,0,-4669.28,-14.547,-5.7972,0,4.4876,-12.722,-13.378,3.1921,-2710.1,-3.604,5.79642,-10691.16,26163.24,-1.4,103745.34,5.418,1531.1871,-3027.08,,True
0.3269,1,-7247.44,-18.444,-4.26648,1,4.7194,-19.962,-8.174,3.1511,-2814.99,-2.0754,6.881,-12306.06,24998.64,-1.4,103878.7,2.2726,1382.82,-3756.68,-38.82,False
0.3886,0,-5515.64,-16.041,-4.6509,1,6.73,-11.435,-9.822,3.1379,-2782.35,-3.782,7.187,-11026.56,22587.24,-0.4,103832.6,2.9338,1546.97,-4312.06,-42.03,False
1.874,0,-4998.24,-13.2048,-4.19367,0,5.5258,-13.1325,-16.888,3.6491,-2621.5,-5.416,6.6264,-11510.76,22545.24,-0.4,103814.6,5.41,1545.04,-4352.7702,-47.43,False
0.15552,1,-5523.84,-13.494,-5.9742,0,4.7364,-12.847,-76.92,3.6427,-2674.4,-2.2346,5.84666,-5891.76,24586.14,-1.4,103886.52,2.408,1825.02,-4950.48,-43.23,True
2.655,1,-4907.44,-14.529,-5.0511,1,5.1182,-14.2896,-4.178,3.9471,-2716.9,-3.782,5.9762,-11370.96,22793.04,-1.4,103748.14,4.422,1632.62,-4766.48,-43.53,True
0.1647,1,-5053.64,-14.898,-4.03686,1,5.5992,-17.135,-10.71,3.1466,-2816.59,-4.286,5.8963,-18629.76,22371.54,-1.4,103807.16,8.848,1500.22,-5569.88,-42.36,True
0.531,0,-6759.44,-12.6501,-5.5041,1,4.7082,-16.949,-0.4638,4.348,-2862.44,-3.606,6.0458,-12692.16,26074.14,-1.4,103992.2,2.2746,1421.52,-4051.68,-37.2,False
2.562,1,-6191.64,-11.4795,-4.6443,0,4.3294,-6.962,-45.7,4.089,-2850.33,-2.1548,6.4699,-11581.14,25782.24,-1.4,101152.66,2.2894,1602.19,-4541.1,-40.95,False
2.534,0,-4230.44,-15.645,-5.0046,0,4.03794,-9.703,-3.434,4.873,-2841.511,-2.3326,6.4981,-11507.76,21047.94,-1.4,103890.14,2.6114,1421.82,-4108.88,-44.28,False
0.4714,1,-6137.44,-11.1423,-8.643,1,4.0774,-8.435,-18.548,3.0569,-1993.1,-4.156,6.4683,-10642.26,28733.64,-0.4,103874.96,2.21174,1564.4,-4439.9,-43.92,True
0.2332,1,-5719.24,-11.6061,-4.26669,0,4.299,-14.5969,-66.76,3.7062,-2482,-7.084,6.4308,-12891.96,26054.04,-0.4,103828.32,2.7146,1507.86,-3859.88,,True
1.256,0,-4998.24,-11.2887,-8.862,0,4.2552,-15.716,-13.492,3.1395,-2370.3,-2.2898,5.8617,-11383.68,21474.54,-1.4,103781.38,4.808,1668.72,-5378.48,,False
0.347,1,-6833.44,-12.6462,-5.7117,1,3.95256,-28.87,-9.454,3.3023,-2646.3,-3.85,5.78091,-13274.46,33932.64,-0.4,103849.01,2.5974,1467.61,-3651.68,,True
0.9149,1,-10781.44,-13.47,-4.21914,1,4.02336,-18.63,-7.822,3.2045,-2703.5,-3.2756,6.3344,-11250.66,13115.64,-1.4,103779.1,2.18076,1604.56,-5349.48,-42.75,True
2.289,0,-4323.24,-13.0125,-4.8528,1,8.064,-16.245,-25.52,4.483,-2846.129,-2.1256,6.2719,-11443.47,23365.68,-0.4,103870.17,2.7386,1574.39,-4298.84,-47.55,True
0.4383,1,-6316.24,-15.453,-4.6347,1,4.5462,-11.533,-19.554,4.712,-2733.9,-2.1046,7.656,-12513.06,24818.64,-1.4,105554.46,2.6594,1289.62,-4169.36,-48.42,True
2.932,0,-5983.04,-18.246,-6.852,0,5.8286,-5.89,-22.48,4.581,-2842.742,-7.26,7.66,-11722.95,23095.77,-1.4,103919.16,2.923,1525.831,-4460.48,,False
1.078,1,-5151.64,-14.316,-6.8466,1,4.1212,-16.898,-32.86,5.985,-2749.41,-1.759,5.767264,-11873.43,29345.64,-1.4,103723.58,4.626,1435.24,-4397.14,,True
0.5719,0,-8907.44,-12.7827,-9.603,1,6.386,-1.9,-17.442,3.2847,-2607.2,-5.614,7.37,-13082.16,22526.34,-0.4,103809.52,2.5972,1503.52,-4431.12,,False
0.5092,1,-6620.84,-11.2497,-6.0726,0,5.107,-8.757,-19.074,3.3047,-2306,-2.8188,5.8883,-12201.36,24412.74,-1.4,103892.66,2.6178,1502.97,-4485.26,-50.1,True
1.566,0,-4633.24,-11.0277,-8.871,1,9.134,-6.992,-10.876,3.6938,-2281.9,-2.3762,5.9175,-11412.78,23491.74,-0.4,103962.58,5.07,1451.14,-3715.08,-48.3,True
0.2708,1,-7237.44,-11.3361,-5.3337,1,4.9606,-13.2388,-11.768,3.1748,-2294.2,-3.4962,8.695,-13138.86,22843.44,-1.4,103925.98,2.6674,1522.208,-4916.68,-48.27,True
0.6298,0,-5116.24,-11.0355,-7.398,0,3.95414,-14.1598,-12.36,4.012,-2887.69,-1.68578,7.384,-12292.56,39668.64,-1.4,103805.8,3.202,195.92,-3986.88,-42,True
0.12786,0,-4806.88,-12.0762,-4.6518,1,4.0092,-12.712,-2.394,5.532,-2795.82,-3.634,5.9412,-14274.06,29195.64,-0.4,103850.39,5.6,1445.38,-4151.48,,True
0.9856,1,-4877.34,-11.5362,-11.955,1,6.638,-17.238,-29.56,3.04441,-2950,-3.612,5.82128,-12138.66,23976.24,-0.4,103443.86,6.652,1446.72,-2083.48,-43.47,False
2.884,0,-7441.44,-10.8516,-5.4573,0,5.0402,-21.559,-9.382,3.5003,-1928.4,-1.9628,5.83263,-11788.71,22805.04,-0.4,103819.8,2.7142,1457.94,-4741.28,,False
0.1962,1,-4899.7,-13.449,-9.498,0,5.065,-12.448,-3.934,3.6106,-2909.55,-6.614,5.768339,-10634.76,22914.09,-0.4,103866.58,2.786,1527.506,-4272,,False
0.2618,1,-4849.14,-10.67274,-4.4409,1,6.224,-14.3086,-3.388,3.2535,-1144.3,-3.748,6.7326,-10308.66,23134.65,-0.4,103857.99,3.4318,1510.52,-2999.28,,True
0.1676,1,-7383.44,-11.3397,-5.4936,1,6.282,-11.163,-25.2,4.227,-2816.66,-4.274,10.269,-15146.76,23896.44,-0.4,103749.02,2.3832,1504.32,-4415.44,-40.71,False
0.5555,0,-5107.44,-11.5749,-4.2789,0,6.932,-21.169,-79.62,3.6687,-2807.16,-3.4208,5.9453,-11640.624,23690.64,-1.4,103522.86,3.3134,1538.148,-4571.48,,True
0.5575,1,-5255.24,-14.151,-4.5513,1,4.4936,-22.039,-13.256,4.649,-2688.5,-2.9562,5.81709,-12431.46,22133.04,-1.4,103799.5,4.422,1403.52,-4065.08,-44.46,True
2.018,0,-6128.64,-12.8778,-11.019,1,5.1628,-26.08,-0.702,3.1431,-2822.56,-4.24,5.9954,-11725.59,22880.58,-1.4,103892.68,2.4364,1476.09,-2378.48,,False
1.151,0,-4715.22,-13.965,-6.9579,0,8.348,-9.821,-36.5,3.5782,-2789.46,-4.194,6.3203,-11407.8,23302.11,-1.4,103863.75,2.2628,1520.32,-3976.08,,False
2.697,1,-5109.44,-13.395,-4.6455,1,11.496,-8.771,-6.338,3.5168,-2615.7,-2.4628,5.763644,-11828.16,23425.38,-1.4,103935.72,5.954,1383.52,-4022.28,-44.94,True
0.7776,1,-4676.2,-11.5452,-7.155,1,11.564,-23.303,-0.8774,4.742,-2798.98,-3.0892,6.6289,-11395.62,23081.58,-1.4,103822.08,3.5588,1452.23,-4045.68,-45.39,False
0.7104,0,-4530.24,-17.067,-5.2929,1,6.512,-20.084,-31.82,3.6966,-2764.37,-6.096,5.78429,-11118.96,23980.74,-0.4,103865.78,3.5164,1519.46,-3730.08,-45.09,True
0.4188,0,-4725.44,-11.697,-4.009545,0,8.346,-8.505,-4.026,3.0546,-2881.01,-3.802,5.80583,-11116.56,22952.76,-0.4,103890.88,4.184,1492.6,-499.48,-40.17,False
0.7899,0,-5093.24,-12.8178,-5.3985,0,7.736,-15.495,-22.46,3.0968,-2870.33,-9,5.769522,-12251.76,23723.04,-1.4,103845.94,3.5924,1505.93,-2231.48,,True
1.594,1,-4736.954,-12.7344,-5.1252,1,5.374,-10.375,-8.402,3.5119,-2806.22,-2.8942,5.77543,-11436.06,22540.44,-1.4,103820.08,7.068,1493.01,-3712.88,,True
0.7115,1,-5733.24,-12.816,-6.2091,0,4.1516,-16.142,-49.12,4.139,-2594.1,-3.0676,6.3979,-12242.46,29426.64,-0.4,103915.22,3.5696,1522.284,-4536.36,,True
1.809,0,-5350.44,-18.621,-7.068,0,4.8216,-19.005,-12.014,3.1178,-2754.44,-4.706,6.4308,-11677.95,23816.94,-1.4,101646.66,4.174,1545.26,-5490.08,-42.75,False
2.129,1,-4762.794,-14.712,-7.692,0,8.13,-8.542,-7.988,3.1359,-2791.48,-2.4664,5.84709,-11497.8,22973.79,-1.4,103861.48,5.04,1467.7,-2245.48,-44.1,True
1.0093,1,-6216.64,-12.9648,-11.988,1,9.954,-16.082,-14.478,4.372,-2667.7,-4.414,6.5267,-11959.26,23533.44,-1.4,103844.25,2.3624,1458.22,-3926.68,-47.46,True
0.3332,1,-4509.84,-13.947,-6.3963,1,7.61,-13.7385,-0.4424,3.974,-2813.61,-1.8026,7.115,-9954.36,23876.94,-1.4,103801.3,6.442,1173.72,-3752.48,-43.02,False
0.6314,0,-6063.04,-13.1382,-5.6916,1,4.9548,-11.035,-10.39,3.8359,-2869.71,-3.882,7.362,-12272.76,23075.85,-0.4,103860.13,2.8652,1501.64,-4461.06,-45.12,False
0.3928,0,-5223.44,-12.4227,-6.8118,0,3.9899,-12.326,-6.666,3.6302,-2874.26,-3.5166,6.0544,-12152.16,30851.64,-0.4,103909.1,2.4366,1452.29,-3782.88,,True
0.5682,0,-4764.334,-16.752,-4.07025,1,5.068,-14.2877,-9.838,5.144,-2815.87,-1.65616,5.9333,-10597.56,23318.73,-0.4,209390.66,9.008,2942.92,-4508.82,,False
0.3917,0,-4667.36,-10.64418,-5.5305,1,4.6794,-15.624,-21.46,3.005,-1923.1,-3.25,5.8854,-10813.26,25035.84,-1.4,103845.96,4.586,1508.53,1184.52,-46.98,True
0.3415,1,-5121.64,-11.8368,-4.05825,1,4.5462,-17.724,-39.94,3.0528,-2615.9,-4.694,5.76211,-13037.46,26207.64,-0.4,103927.16,3.9726,1477.15,-813.48,,True
0.755,0,-5388.84,-11.4852,-6.0387,0,5.3548,-14.5698,-3.312,4.577,-2891.45,-4.754,6.2641,-12596.16,22598.04,-0.4,103875.96,5.02,1513.85,-4571.88,,False
0.6247,1,-4793.52,-13.3602,-9.087,1,5.0822,-10.757,-16.366,3.246,-2759.77,-4.914,5.85563,-11375.01,23552.34,-1.4,103770.78,4.632,1512.68,-3265.68,,True
0.412,0,-4825.18,-12.6936,-8.37,0,5.177,-16.628,-26,3.0239,-2882.38,-2.6374,5.78147,-11757.45,23455.38,-1.4,103836.37,5.686,1460.45,-2137.48,,False
0.1843,1,-4716.16,-11.8881,-6.4959,0,5.7766,-10.46,-20.26,6.299,-2879.9,-5.286,6.5167,-8081.76,22932.45,-1.4,103945.7,3.0126,1555.23,-4390.36,,False
0.2366,1,-4832.44,-10.9902,-7.566,0,4.8248,-7.222,-28.1,3.0247,-3015.8,-2.9026,6.445,-12028.86,25288.44,-0.4,103815.56,5.998,1519.25,-6021.28,,True
0.11749,0,-4861.24,-12.7497,-6.5205,0,4.9824,-18.027,-2.182,3.8906,-2879.16,-1.9642,5.87,-6854.76,22878.54,-0.4,103826.32,3.9128,1687.82,-4538.72,-44.04,False
1.344,1,-4845.08,-11.9886,-5.4021,1,5.464,-10.663,-4.44,3.8368,-2856.73,-4.806,5.7600454,-11443.35,24620.34,-0.4,103830,3.099,1559.81,-4725.08,,False
0.13468,0,-5107.04,-12.3144,-7.005,1,10.034,-17.955,-2.902,3.2011,-2602.7,-2.9988,6.3165,-3461.76,22975.89,-1.4,103903.54,3.3804,1679.62,-5941.88,,True
0.6064,1,-5009.84,-13.3425,-4.08717,1,8.648,-2.15,-10.984,3.3867,-2708.5,-5.36,8.126,-12643.26,23801.64,-1.4,103892.76,4.24,1457.39,-2742.08,,True
2.359,0,-13057.44,-11.0361,-9.15,1,4.1046,-17.877,-70.26,3.5279,-2352.7,-8.286,5.80202,-11991.96,20096.64,-0.4,100772.66,2.336,1520.98,-4941.08,,False
1.443,1,-5004.24,-15.45,-7.614,0,6.568,-16.674,-24.94,5.748,-2726.3,-3.0178,8.004,-11088.36,23454.51,-0.4,103841.16,2.956,1716.72,-4544.96,-45.75,False
1.0476,1,-8541.44,-20.73,-7.563,0,6.448,-16.014,-24.24,4.002,-2835.083,-3.912,5.7606314,-12057.96,23058.48,-0.4,104052.46,2.2616,1448.7,-3970.68,,False
3.457,0,-5124.04,-17.22,-6.1434,0,4.2158,-23.061,-20.66,3.679,-2835.238,-1.72304,5.80906,-11652.87,27764.64,-0.4,103870.92,3.2898,1318.02,-4399.92,,True
1.494,1,-4749.2244,-13.788,-4.7166,1,9.768,-12.836,-39.84,3.5509,-2912.47,-1.8404,8.047,-11628.522,23153.724,-0.4,99630.66,3.0286,1111.82,-3761.08,-45.9,False
1.0222,1,-4986.04,-11.3157,-4.9479,0,6.048,-17.744,-14.664,7.315,-2829.811,-2.2728,5.79396,-12028.86,22761.24,-1.4,103748.06,5.39,1252.62,-4245.42,,False
0.4194,1,-5046.04,-11.8344,-7.308,0,7.196,-15.845,-3.466,4.889,-2981,-1.9324,6.2032,-12649.26,23801.34,-0.4,103875.82,3.167,1086.82,-4211.12,-47.88,True
1.538,1,-9009.44,-11.5689,-7.83,1,5.2128,-12.564,-38.84,3.5956,-2576.7,-3.304,6.4145,-11844.12,24636.84,-0.4,103776.06,2.2862,1504.91,-4501.84,,True
